# StartTime = 07/20/2018 01:28:38.4562 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
39.375,68.35083,3099,21.56863,33.33333
39.438,68.35083,3095,20.78431,33.33333
39.5,68.35083,3095,20.78431,32.94118
39.565,68.35083,3095,20.78431,32.94118
39.625,68.35083,3091,20.78431,32.94118
39.689,68.35083,3091,20.78431,30.98039
39.749,68.35083,3091,20.78431,30.98039
39.815,68.35083,3091,20.78431,30.98039
39.875,68.35083,3091,20.39216,30.98039
39.939,67.72946,3091,20.39216,27.45098
39.999,67.72946,3091,20.39216,27.45098
40.062,67.72946,3090,20.39216,27.45098
40.126,67.72946,3090,20.39216,27.05882
40.19,67.72946,3090,20.39216,27.05882
40.25,67.72946,3082,20.39216,27.05882
40.312,67.72946,3082,20.39216,27.05882
40.376,67.72946,3082,20.39216,27.05882
40.44,67.72946,3083,20.39216,27.05882
40.501,67.72946,3083,19.60784,27.05882
40.562,67.72946,3083,19.60784,27.05882
40.626,67.72946,3082,19.60784,27.05882
40.69,67.72946,3082,20,24.31373
40.75,67.72946,3082,20,24.31373
40.815,67.72946,3082,20,24.31373
40.875,67.72946,3086,20,24.31373
40.939,67.72946,3086,20,25.4902
40.999,67.72946,3086,20,25.4902
41.065,67.72946,3073,20.78431,25.4902
41.125,67.72946,3073,20.78431,27.05882
41.189,67.72946,3073,20.78431,27.05882
41.249,67.72946,3073,20.78431,27.05882
41.315,67.72946,3076,20.78431,27.05882
41.375,67.72946,3076,20.78431,29.80392
41.439,67.72946,3076,20.78431,29.80392
41.5,67.72946,3076,20.78431,29.80392
41.565,67.72946,3076,20.78431,29.01961
41.625,67.72946,3076,20.78431,29.01961
41.689,67.72946,3083,20.78431,29.01961
41.751,67.72946,3083,24.70588,51.76471
41.815,67.72946,3083,24.70588,51.76471
41.875,67.72946,3083,24.70588,51.76471
41.939,67.72946,3085,25.09804,51.76471
41.999,67.72946,3085,25.09804,52.15686
42.061,67.72946,3085,25.09804,52.15686
42.124,67.72946,3095,26.66667,52.15686
42.187,67.72946,3095,26.66667,60.39216
42.25,68.35083,3095,26.66667,60.39216
42.313,68.35083,3106,26.66667,60.39216
42.373,68.35083,3106,28.23529,62.7451
42.437,68.35083,3106,28.23529,62.7451
42.501,68.35083,3119,28.23529,62.7451
42.564,68.35083,3119,28.23529,61.96078
42.624,68.97221,3119,28.23529,61.96078
42.688,68.97221,3119,28.23529,61.96078
42.752,68.97221,3122,25.88235,61.96078
42.815,68.97221,3122,25.88235,53.33333
42.875,68.97221,3122,25.88235,53.33333
42.939,68.97221,3135,25.88235,53.33333
42.999,68.97221,3135,25.4902,52.94118
43.065,68.97221,3135,25.4902,52.94118
43.125,68.97221,3135,25.4902,52.94118
43.189,68.97221,3140,25.4902,52.94118
43.249,68.97221,3140,25.4902,51.76471
43.315,68.97221,3140,25.4902,51.76471
43.375,68.97221,3153,25.4902,51.76471
43.439,69.59357,3153,25.4902,51.76471
43.499,69.59357,3153,25.4902,51.76471
43.562,69.59357,3157,25.4902,51.76471
43.625,69.59357,3157,25.4902,52.54902
43.689,69.59357,3157,25.4902,52.54902
43.749,69.59357,3157,25.4902,52.54902
43.812,69.59357,3168,24.70588,52.54902
43.876,69.59357,3168,24.70588,49.01961
43.94,69.59357,3168,24.70588,49.01961
44,69.59357,3171,24.70588,49.01961
44.065,69.59357,3171,24.70588,49.41177
44.125,70.21494,3171,24.70588,49.41177
44.189,70.21494,3179,24.70588,49.41177
44.249,70.21494,3179,24.70588,49.41177
44.311,70.21494,3179,24.70588,49.41177
44.375,70.21494,3194,24.70588,49.41177
44.439,70.21494,3194,27.05882,49.41177
44.499,70.21494,3194,27.05882,60
44.565,70.21494,3194,27.05882,60
44.626,70.21494,3195,25.09804,60
44.686,70.21494,3195,25.09804,58.82353
44.75,70.83632,3195,25.09804,58.82353
44.815,70.83632,3203,25.09804,58.82353
44.875,70.83632,3203,23.52941,45.09804
44.939,70.83632,3203,23.52941,45.09804
44.999,70.83632,3203,23.52941,45.09804
45.065,70.83632,3220,28.23529,45.09804
45.125,70.83632,3220,28.23529,54.11765
45.189,70.83632,3220,28.23529,54.11765
45.249,70.83632,3228,28.23529,54.11765
45.311,70.83632,3228,28.62745,66.27451
45.375,71.45769,3228,28.62745,66.27451
45.439,71.45769,3242,28.62745,66.27451
45.499,71.45769,3242,27.45098,66.27451
45.565,71.45769,3242,27.45098,63.92157
45.625,71.45769,3242,27.45098,63.92157
45.687,71.45769,3258,27.45098,63.92157
45.75,71.45769,3258,27.05882,58.43137
45.815,71.45769,3258,27.05882,58.43137
45.875,71.45769,3258,27.05882,58.43137
45.939,71.45769,3255,25.88235,58.43137
45.999,72.07906,3255,25.88235,60.39216
46.065,72.07906,3255,25.88235,60.39216
46.125,72.07906,3279,25.4902,60.39216
46.189,72.07906,3279,25.4902,52.54902
46.249,72.07906,3279,25.4902,52.54902
46.312,72.07906,3280,25.4902,52.54902
46.376,72.07906,3280,24.70588,48.62745
46.44,72.07906,3280,24.70588,48.62745
46.5,72.07906,3280,24.70588,48.62745
46.561,72.07906,3288,24.70588,48.62745
46.625,72.07906,3288,24.70588,47.84314
46.689,72.70043,3288,24.70588,47.84314
46.752,72.70043,3299,24.70588,47.84314
46.815,72.70043,3299,23.92157,44.31372
46.875,72.70043,3299,23.92157,44.31372
46.939,72.70043,3292,23.92157,44.31372
46.999,72.70043,3292,23.92157,44.31372
47.062,72.70043,3292,23.92157,44.31372
47.125,72.70043,3311,23.92157,44.31372
47.188,72.70043,3311,23.92157,44.31372
47.251,73.3218,3311,23.92157,43.13726
47.314,73.3218,3311,23.92157,43.13726
47.375,73.3218,3315,23.92157,43.13726
47.439,72.70043,3315,23.92157,43.52941
47.499,72.70043,3315,23.92157,43.52941
47.565,72.70043,3315,22.7451,43.52941
47.625,72.70043,3315,22.7451,38.43137
47.689,73.3218,3315,22.7451,38.43137
47.749,73.3218,3339,22.7451,38.43137
47.815,73.3218,3339,26.27451,51.37255
47.875,73.3218,3339,26.27451,51.37255
47.939,73.3218,3339,26.27451,51.37255
47.999,73.3218,3334,27.05882,51.37255
48.065,73.3218,3334,27.05882,60.39216
48.125,73.3218,3334,27.05882,60.39216
48.189,73.3218,3345,27.05882,60.39216
48.249,73.3218,3345,25.88235,57.2549
48.315,73.3218,3345,25.88235,57.2549
48.375,73.3218,3345,25.88235,57.2549
48.439,73.3218,3351,25.09804,57.2549
48.499,73.94317,3351,25.09804,49.41177
48.565,73.94317,3351,25.09804,49.41177
48.625,73.94317,3355,25.09804,49.41177
48.688,73.94317,3355,25.09804,49.80392
48.752,73.94317,3355,25.09804,49.80392
48.812,73.94317,3369,25.09804,49.80392
48.876,73.94317,3369,24.70588,49.80392
48.94,73.94317,3369,24.70588,49.80392
49,73.94317,3369,24.70588,49.80392
49.065,73.94317,3364,23.52941,49.80392
49.125,73.94317,3364,23.52941,42.35294
49.189,73.94317,3364,23.52941,42.35294
49.249,73.94317,3373,23.52941,42.35294
49.315,73.94317,3373,20,42.35294
49.375,73.94317,3373,20,40.39216
49.439,73.94317,3373,20,40.39216
49.499,73.94317,3361,16.86275,40.39216
49.565,73.94317,3361,16.86275,15.29412
49.625,73.3218,3361,16.86275,15.29412
49.689,73.3218,3375,16.86275,15.29412
49.751,73.3218,3375,16.86275,11.37255
49.815,73.94317,3375,16.86275,11.37255
49.875,73.94317,3375,16.86275,11.37255
49.939,73.94317,3339,16.86275,11.37255
49.999,73.94317,3339,16.86275,11.37255
50.065,73.94317,3339,16.86275,11.37255
50.125,73.94317,3360,16.86275,11.37255
50.189,73.94317,3360,20.39216,23.52941
50.249,73.94317,3360,20.39216,23.52941
50.312,73.94317,3360,20.39216,23.52941
50.376,73.94317,3324,20,23.52941
50.44,73.94317,3324,20,23.52941
50.5,73.94317,3324,20,23.52941
50.565,73.94317,3349,21.96078,23.52941
50.625,73.94317,3349,21.96078,29.01961
50.689,73.94317,3349,21.96078,29.01961
50.751,73.94317,3355,25.09804,29.01961
50.813,73.94317,3355,25.09804,49.80392
50.874,73.94317,3355,25.09804,49.80392
50.938,73.94317,3355,25.09804,49.80392
51.002,73.94317,3352,25.4902,49.80392
51.065,73.94317,3352,25.4902,50.58823
51.125,73.94317,3352,25.4902,50.58823
51.189,73.94317,3363,25.09804,50.58823
51.249,73.94317,3363,25.09804,50.19608
51.315,73.94317,3363,25.09804,50.19608
51.375,73.94317,3370,25.09804,50.19608
51.439,73.94317,3370,23.92157,45.4902
51.5,73.94317,3370,23.92157,45.4902
51.565,73.94317,3370,23.92157,45.4902
51.625,73.94317,3367,20.39216,45.4902
51.689,73.94317,3367,20.39216,32.15686
51.751,73.94317,3367,20.39216,32.15686
51.812,73.94317,3369,16.86275,32.15686
51.876,73.94317,3369,16.86275,13.72549
51.936,74.56454,3369,16.86275,13.72549
52,74.56454,3369,16.86275,13.72549
52.063,74.56454,3369,16.86275,13.72549
52.126,74.56454,3369,16.86275,13.72549
52.188,74.56454,3265,16.86275,11.76471
52.251,73.94317,3265,16.86275,11.76471
52.314,73.94317,2839,16.86275,11.76471
52.375,73.94317,2839,15.68627,10.19608
52.439,73.94317,2839,15.68627,10.19608
52.499,73.94317,2839,15.68627,10.19608
52.565,73.94317,2501,15.68627,10.19608
52.625,73.94317,2501,15.68627,11.37255
52.689,73.94317,2501,15.68627,11.37255
52.752,73.94317,2182,15.29412,11.37255
52.815,72.70043,2182,15.29412,11.76471
52.874,72.70043,2182,15.29412,11.76471
52.936,72.70043,1826,15.29412,11.76471
53,72.70043,1826,14.90196,12.15686
53.062,72.70043,1826,14.90196,12.15686
53.126,72.70043,1826,14.90196,12.15686
53.19,72.70043,1491,14.11765,12.15686
53.25,72.07906,1491,14.11765,12.54902
53.312,72.07906,1491,14.11765,12.54902
53.376,72.07906,1143,15.29412,12.54902
53.44,72.07906,1143,15.29412,16.07843
53.5,70.83632,1143,15.29412,16.07843
53.562,70.83632,987,15.29412,16.07843
53.626,70.83632,987,14.11765,24.70588
53.69,70.21494,987,14.11765,24.70588
53.752,70.21494,987,14.11765,24.70588
53.815,70.21494,854,14.11765,24.70588
53.875,70.21494,854,14.11765,20
53.939,70.21494,854,14.11765,20
53.999,70.21494,799,13.72549,20
54.065,68.97221,799,13.72549,18.43137
54.125,68.97221,799,13.72549,18.43137
54.189,68.97221,776,13.72549,18.43137
54.249,68.97221,776,13.72549,18.43137
54.315,68.35083,776,13.72549,18.82353
54.375,68.35083,776,13.72549,18.82353
54.439,68.35083,839,13.72549,18.82353
54.499,68.35083,839,13.72549,18.03922
54.565,68.35083,839,13.72549,18.03922
54.625,68.35083,917,13.72549,18.03922
54.689,68.35083,917,13.72549,16.07843
54.749,68.35083,917,13.72549,16.07843
54.812,68.35083,959,13.72549,16.07843
54.876,68.35083,959,13.72549,14.90196
54.939,67.72946,959,13.72549,14.90196
54.999,67.72946,959,13.72549,14.90196
55.065,67.72946,989,13.72549,14.90196
55.125,67.72946,989,13.72549,14.5098
55.189,67.10809,989,13.72549,14.5098
55.249,67.10809,1009,13.72549,14.5098
55.312,67.10809,1009,13.72549,14.5098
55.376,66.48672,1009,13.72549,13.72549
55.44,66.48672,1009,13.72549,13.72549
55.5,66.48672,1004,13.72549,13.72549
