# StartTime = 07/20/2018 01:34:03.0529 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
15.814,77.05003,2884,15.68627,10.19608
15.874,77.05003,2887,15.68627,10.19608
15.934,77.05003,2887,15.68627,10.19608
15.996,77.05003,2887,15.68627,10.19608
16.064,77.05003,2884,15.68627,10.19608
16.124,77.05003,2884,15.68627,9.803922
16.184,76.42866,2884,15.68627,9.803922
16.246,76.42866,2870,15.68627,9.803922
16.314,76.42866,2870,15.68627,9.803922
16.374,76.42866,2870,15.68627,9.803922
16.434,76.42866,2870,15.68627,9.803922
16.496,76.42866,2863,15.68627,9.803922
16.564,76.42866,2863,15.68627,9.803922
16.623,76.42866,2863,15.68627,9.803922
16.69,76.42866,2858,15.68627,9.803922
16.746,76.42866,2858,15.68627,9.803922
16.814,75.80729,2858,15.68627,9.803922
16.874,75.80729,2858,15.68627,9.803922
16.934,75.80729,2859,16.07843,9.803922
16.996,75.80729,2859,16.07843,9.803922
17.064,75.80729,2859,16.07843,9.803922
17.124,75.80729,2844,16.07843,9.803922
17.184,75.80729,2844,17.64706,9.803922
17.246,75.80729,2844,17.64706,14.90196
17.314,75.80729,2844,17.64706,14.90196
17.374,75.80729,2836,20.39216,14.90196
17.434,75.80729,2836,20.39216,18.43137
17.496,75.80729,2836,20.39216,18.43137
17.562,75.80729,2824,20.39216,18.43137
17.621,75.80729,2824,23.92157,47.84314
17.686,75.80729,2824,23.92157,47.84314
17.748,75.80729,2840,23.92157,47.84314
17.809,75.80729,2840,23.92157,47.84314
17.873,75.80729,2840,23.92157,47.84314
17.937,75.80729,2840,23.92157,47.84314
17.997,75.80729,2834,23.92157,47.84314
18.065,75.80729,2834,23.92157,47.84314
18.121,75.80729,2834,23.92157,47.84314
18.186,75.80729,2832,20.78431,47.84314
18.246,75.80729,2832,20.78431,36.47059
18.314,75.80729,2832,20.78431,36.47059
18.374,75.80729,2832,20.78431,36.47059
18.434,75.80729,2831,20,36.47059
18.496,75.18591,2831,20,29.01961
18.564,75.18591,2831,20,29.01961
18.624,75.18591,2829,19.60784,29.01961
18.685,75.18591,2829,19.60784,27.45098
18.749,75.18591,2829,19.60784,27.45098
18.81,75.18591,2823,19.60784,27.45098
18.874,75.18591,2823,18.03922,24.31373
18.935,75.18591,2823,18.03922,24.31373
18.996,75.18591,2823,18.03922,24.31373
19.064,75.18591,2819,17.2549,24.31373
19.124,75.18591,2819,17.2549,18.43137
19.184,75.18591,2819,17.2549,18.43137
19.246,75.18591,2787,15.68627,18.43137
19.314,75.18591,2787,15.68627,11.37255
19.374,74.56454,2787,15.68627,11.37255
19.434,74.56454,2790,15.68627,11.37255
19.496,74.56454,2790,15.68627,10.19608
19.564,74.56454,2790,15.68627,10.19608
19.623,74.56454,2799,15.68627,10.19608
19.686,74.56454,2799,17.64706,10.19608
19.747,74.56454,2799,17.64706,10.19608
19.815,74.56454,2799,17.64706,10.19608
19.871,74.56454,2839,21.96078,10.19608
19.936,74.56454,2839,21.96078,30.98039
19.996,74.56454,2839,21.96078,30.98039
20.064,74.56454,2782,21.96078,30.98039
20.124,74.56454,2782,21.96078,39.21569
20.184,74.56454,2782,21.96078,39.21569
20.246,74.56454,2797,21.96078,39.21569
20.314,74.56454,2797,21.96078,38.43137
20.374,74.56454,2797,21.96078,38.43137
20.434,74.56454,2797,21.96078,38.43137
20.496,74.56454,2791,21.96078,38.43137
20.564,74.56454,2791,21.96078,39.21569
20.624,74.56454,2791,21.96078,39.21569
20.684,74.56454,2793,21.56863,39.21569
20.746,74.56454,2793,21.56863,38.03922
20.808,74.56454,2793,21.56863,38.03922
20.872,74.56454,2787,21.56863,38.03922
20.94,74.56454,2787,20.39216,29.01961
20.996,73.94317,2787,20.39216,29.01961
21.064,73.94317,2784,20.39216,29.01961
21.124,73.94317,2784,17.64706,17.2549
21.184,73.94317,2784,17.64706,17.2549
21.247,73.94317,2784,17.64706,17.2549
21.315,73.94317,2765,15.68627,17.2549
21.371,73.94317,2765,15.68627,9.803922
21.436,73.94317,2765,15.68627,9.803922
21.496,73.94317,2762,15.68627,9.803922
21.564,73.94317,2762,15.68627,10.19608
21.623,73.94317,2762,15.68627,10.19608
21.685,73.94317,2762,15.68627,10.19608
21.746,73.94317,2766,15.68627,10.19608
21.812,73.3218,2766,15.68627,10.19608
21.872,73.3218,2766,15.68627,10.19608
21.937,73.3218,2751,15.68627,10.19608
21.997,73.3218,2751,15.68627,10.19608
22.065,73.3218,2751,15.68627,10.19608
22.121,73.3218,2742,15.68627,10.19608
22.186,73.3218,2742,15.68627,9.803922
22.246,72.70043,2742,15.68627,9.803922
22.314,72.70043,2742,15.68627,9.803922
22.374,72.70043,2729,16.86275,9.803922
22.434,72.70043,2729,16.86275,11.76471
22.496,72.70043,2729,16.86275,11.76471
22.562,72.70043,2731,16.86275,11.76471
22.621,72.70043,2731,17.2549,14.90196
22.687,72.70043,2731,17.2549,14.90196
22.746,72.70043,2729,17.2549,14.90196
22.812,72.70043,2729,18.03922,16.47059
22.872,72.70043,2729,18.03922,16.47059
22.936,72.70043,2729,18.03922,16.47059
22.996,72.70043,2729,18.03922,16.47059
23.064,72.07906,2729,18.03922,18.03922
23.124,72.07906,2729,18.03922,18.03922
23.184,72.07906,2717,18.03922,18.03922
23.246,72.07906,2717,18.03922,17.64706
23.314,72.07906,2717,18.03922,17.64706
23.374,72.07906,2717,18.03922,17.64706
23.434,72.07906,2723,17.64706,17.64706
23.496,72.07906,2723,17.64706,17.64706
23.564,72.07906,2723,17.64706,17.64706
23.623,72.07906,2702,17.64706,17.64706
23.684,72.07906,2702,17.64706,16.86275
23.746,72.07906,2702,17.64706,16.86275
23.814,72.07906,2703,17.64706,16.86275
23.872,72.07906,2703,17.64706,16.47059
23.94,72.07906,2703,17.64706,16.47059
23.996,72.07906,2698,17.64706,16.47059
24.064,72.07906,2698,17.64706,16.47059
24.124,72.07906,2698,17.64706,16.47059
24.184,72.07906,2698,17.64706,16.47059
24.246,72.07906,2692,17.64706,16.47059
24.314,71.45769,2692,17.64706,16.07843
24.374,71.45769,2692,17.64706,16.07843
24.434,71.45769,2688,17.64706,16.07843
24.496,71.45769,2688,17.2549,16.07843
24.564,71.45769,2688,17.2549,16.07843
24.624,71.45769,2685,17.2549,16.07843
