# StartTime = 07/20/2018 01:53:17.7217 PM									
Time (sec)	 Vehicle speed (MPH)	 Engine RPM (RPM)	 Absolute throttle position (%)	 Absolute load value (%)		MPH	RPM	Throttle 	Load
26.625	37.90364	2804	15.68627	9.411765		39	2750	16	10
26.689	37.28227	2804	15.68627	9.803922		36	2750	16	10
26.749	37.28227	2804	15.68627	9.803922		36	2750	16	10
26.811	37.28227	2796	15.68627	9.803922		36	2750	16	10
26.875	37.28227	2796	15.68627	9.803922		36	2750	16	10
26.94	37.28227	2796	15.68627	9.803922		36	2750	16	10
27	37.28227	2793	15.68627	9.803922		36	2750	16	10
27.061	37.28227	2793	15.68627	9.803922		36	2750	16	10
27.126	37.28227	2793	15.68627	9.803922		36	2750	16	10
27.19	37.28227	2793	15.68627	9.803922		36	2750	16	10
27.25	37.28227	2789	15.68627	9.803922		36	2750	16	10
27.311	37.28227	2789	15.68627	9.803922		36	2750	16	10
27.375	37.28227	2789	15.68627	9.803922		36	2750	16	10
27.439	37.28227	2784	15.68627	9.803922		36	2750	16	10
27.499	37.28227	2784	15.68627	9.411765		36	2750	16	10
27.562	37.28227	2784	15.68627	9.411765		36	2750	16	10
27.626	37.28227	2794	15.68627	9.411765		36	2750	16	10
27.686	37.28227	2794	15.68627	9.411765		36	2750	16	10
27.75	37.28227	2794	15.68627	9.803922		36	2750	16	10
27.811	37.28227	2794	15.68627	9.803922		36	2750	16	10
27.875	37.28227	2802	15.68627	9.803922		36	2750	16	10
27.936	37.28227	2802	15.68627	9.803922		36	2750	16	10
28	37.28227	2802	15.68627	9.803922		36	2750	16	10
28.061	37.28227	2802	15.68627	9.803922		36	2750	16	10
28.125	37.28227	2808	15.68627	9.803922		36	2750	16	10
28.188	37.28227	2808	15.68627	9.803922		36	2750	16	10
28.251	37.28227	2808	15.68627	9.803922		36	2750	16	10
28.314	37.28227	2816	15.68627	9.803922		36	2875	16	10
28.377	37.90364	2816	15.68627	9.411765		39	2875	16	10
28.436	37.90364	2816	15.68627	9.411765		39	2875	16	10
28.499	37.90364	2817	15.68627	9.411765		39	2875	16	10
28.562	37.90364	2817	15.68627	9.803922		39	2875	16	10
28.626	37.90364	2817	15.68627	9.803922		39	2875	16	10
28.686	37.90364	2823	15.68627	9.803922		39	2875	16	10
28.75	37.90364	2823	15.68627	9.803922		39	2875	16	10
28.811	37.90364	2823	15.68627	9.803922		39	2875	16	10
28.875	37.90364	2826	15.68627	9.803922		39	2875	16	10
28.936	37.90364	2826	15.68627	9.803922		39	2875	16	10
29	37.90364	2826	15.68627	9.803922		39	2875	16	10
29.061	37.90364	2826	15.68627	9.803922		39	2875	16	10
29.125	37.90364	2831	15.68627	9.803922		39	2875	16	10
29.188	37.90364	2831	15.68627	9.803922		39	2875	16	10
29.249	37.90364	2831	15.68627	9.803922		39	2875	16	10
29.311	37.90364	2836	15.68627	9.803922		39	2875	16	10
29.375	37.90364	2836	15.68627	9.411765		39	2875	16	10
29.439	37.90364	2836	15.68627	9.411765		39	2875	16	10
29.499	37.90364	2836	15.68627	9.411765		39	2875	16	10
29.561	37.90364	2843	15.68627	9.411765		39	2875	16	10
29.625	37.90364	2843	15.68627	9.803922		39	2875	16	10
29.689	37.90364	2843	15.68627	9.803922		39	2875	16	10
29.749	37.90364	2847	15.68627	9.803922		39	2875	16	10
29.812	37.90364	2847	15.68627	9.411765		39	2875	16	10
29.876	37.90364	2847	15.68627	9.411765		39	2875	16	10
29.936	37.90364	2851	15.68627	9.411765		39	2875	16	10
30	37.90364	2851	15.68627	9.411765		39	2875	16	10
30.061	37.90364	2851	15.68627	9.411765		39	2875	16	10
30.125	37.90364	2856	15.68627	9.411765		39	2875	16	10
30.189	37.90364	2856	15.68627	9.803922		39	2875	16	10
30.25	38.52501	2856	15.68627	9.803922		39	2875	16	10
30.311	38.52501	2856	15.68627	9.803922		39	2875	16	10
30.375	38.52501	2857	15.68627	9.803922		39	2875	16	10
30.439	38.52501	2857	15.68627	9.803922		39	2875	16	10
30.499	38.52501	2857	15.68627	9.803922		39	2875	16	10
30.561	38.52501	2856	15.68627	9.803922		39	2875	16	10
30.625	38.52501	2856	15.68627	9.803922		39	2875	16	10
30.689	38.52501	2856	15.68627	9.803922		39	2875	16	10
30.749	38.52501	2858	15.68627	9.803922		39	2875	16	10
30.811	38.52501	2858	15.68627	9.803922		39	2875	16	10
30.875	38.52501	2858	15.68627	9.803922		39	2875	16	10
30.936	38.52501	2858	15.68627	9.803922		39	2875	16	10
31	38.52501	2861	15.68627	9.803922		39	2875	16	10
31.061	38.52501	2861	15.68627	9.803922		39	2875	16	10
31.125	38.52501	2861	15.68627	9.803922		39	2875	16	10
31.189	38.52501	2864	15.68627	9.803922		39	2875	16	10
31.251	38.52501	2864	15.68627	9.411765		39	2875	16	10
31.312	38.52501	2864	15.68627	9.411765		39	2875	16	10
31.376	38.52501	2864	15.68627	9.411765		39	2875	16	10
31.436	38.52501	2871	15.68627	9.411765		39	2875	16	10
31.5	38.52501	2871	15.68627	9.411765		39	2875	16	10
31.561	38.52501	2871	15.68627	9.411765		39	2875	16	10
31.625	38.52501	2872	15.68627	9.411765		39	2875	16	10
31.689	38.52501	2872	15.68627	9.411765		39	2875	16	10
31.749	38.52501	2872	15.68627	9.411765		39	2875	16	10
31.811	38.52501	2879	15.68627	9.411765		39	2875	16	10
31.875	38.52501	2879	15.68627	9.411765		39	2875	16	10
31.939	38.52501	2879	15.68627	9.411765		39	2875	16	10
31.999	38.52501	2879	15.68627	9.411765		39	2875	16	10
32.061	38.52501	2883	15.68627	9.411765		39	2875	16	10
32.125	38.52501	2883	15.68627	9.411765		39	2875	16	10
32.189	38.52501	2883	15.68627	9.411765		39	2875	16	10
32.249	38.52501	2890	15.68627	9.411765		39	2875	16	10
32.314	38.52501	2890	15.68627	9.411765		39	2875	16	10
32.374	38.52501	2890	15.68627	9.411765		39	2875	16	10
32.438	38.52501	2890	15.68627	9.411765		39	2875	16	10
32.498	38.52501	2893	15.68627	9.411765		39	2875	16	10
32.562	38.52501	2893	15.68627	9.411765		39	2875	16	10
32.626	38.52501	2893	15.68627	9.411765		39	2875	16	10
32.686	38.52501	2897	15.68627	9.411765		39	2875	16	10
32.75	38.52501	2897	15.68627	9.411765		39	2875	16	10
32.811	38.52501	2897	15.68627	9.411765		39	2875	16	10
32.875	38.52501	2902	15.68627	9.411765		39	2875	16	10
32.939	38.52501	2902	15.68627	9.411765		39	2875	16	10
32.999	39.14639	2902	15.68627	9.411765		39	2875	16	10
33.062	39.14639	2904	15.68627	9.411765		39	2875	16	10
33.126	39.14639	2904	15.68627	9.411765		39	2875	16	10
33.186	39.14639	2904	15.68627	9.411765		39	2875	16	10
33.249	39.14639	2904	15.68627	9.411765		39	2875	16	10
33.312	39.14639	2911	15.68627	9.411765		39	2875	16	10
33.375	39.14639	2911	15.68627	9.411765		39	2875	16	10
33.438	39.14639	2911	15.68627	9.411765		39	2875	16	10
33.501	39.14639	2917	15.68627	9.411765		39	2875	16	10
33.562	39.14639	2917	15.68627	9.411765		39	2875	16	10
33.626	39.14639	2917	15.68627	9.411765		39	2875	16	10
33.686	39.14639	2921	15.68627	9.411765		39	2875	16	10
33.75	39.14639	2921	15.68627	9.411765		39	2875	16	10
33.811	39.14639	2921	15.68627	9.411765		39	2875	16	10
33.875	39.14639	2921	15.68627	9.411765		39	2875	16	10
33.939	39.14639	2925	16.07843	9.411765		39	2875	16	10
33.999	39.14639	2925	16.07843	9.411765		39	2875	16	10
34.061	39.14639	2925	16.07843	9.411765		39	2875	16	10
34.125	39.14639	2925	16.07843	9.411765		39	2875	16	10
34.189	39.14639	2931	16.07843	9.411765		39	2875	16	10
34.249	39.14639	2931	16.07843	9.411765		39	2875	16	10
34.311	39.14639	2931	16.07843	9.411765		39	2875	16	10
34.375	39.14639	2931	15.68627	9.411765		39	2875	16	10
34.439	39.14639	2931	15.68627	9.411765		39	2875	16	10
34.499	39.14639	2931	15.68627	9.411765		39	2875	16	10
34.561	39.14639	2940	15.68627	9.411765		39	3000	16	10
34.625	39.14639	2940	16.07843	9.411765		39	3000	16	10
34.689	39.14639	2940	16.07843	9.411765		39	3000	16	10
34.749	39.14639	2940	16.07843	9.411765		39	3000	16	10
34.812	39.14639	2943	16.07843	9.411765		39	3000	16	10
34.876	39.14639	2943	16.07843	9.411765		39	3000	16	10
34.936	39.14639	2943	16.07843	9.411765		39	3000	16	10
35	39.14639	2948	16.07843	9.411765		39	3000	16	10
35.061	39.14639	2948	16.07843	9.411765		39	3000	16	10
35.125	39.76776	2948	16.07843	9.411765		39	3000	16	10
35.189	39.76776	2948	16.07843	9.411765		39	3000	16	10
35.249	39.76776	2952	16.07843	9.411765		39	3000	16	10
35.311	39.76776	2952	16.07843	9.411765		39	3000	16	10
35.375	39.76776	2952	16.07843	9.411765		39	3000	16	10
35.437	39.76776	2957	16.07843	9.411765		39	3000	16	10
35.501	39.76776	2957	16.07843	9.411765		39	3000	16	10
35.561	39.76776	2957	16.07843	9.411765		39	3000	16	10
35.625	39.76776	2960	16.07843	9.411765		39	3000	16	10
35.689	39.76776	2960	16.07843	9.411765		39	3000	16	10
35.749	39.76776	2960	16.07843	9.411765		39	3000	16	10
35.811	39.76776	2960	16.07843	9.411765		39	3000	16	10
35.875	39.76776	2966	16.07843	9.411765		39	3000	16	10
35.936	39.76776	2966	16.07843	9.411765		39	3000	16	10
36.001	39.76776	2966	16.07843	9.411765		39	3000	16	10
36.061	39.76776	2970	16.07843	9.411765		39	3000	16	10
36.125	39.76776	2970	16.07843	9.411765		39	3000	16	10
36.189	39.76776	2970	16.07843	9.411765		39	3000	16	10
36.249	39.76776	2970	16.07843	9.411765		39	3000	16	10
36.312	39.76776	2971	16.07843	9.411765		39	3000	16	10
36.376	39.76776	2971	16.07843	9.411765		39	3000	16	10
36.438	39.76776	2971	16.07843	9.411765		39	3000	16	10
36.5	39.76776	2949	16.07843	9.411765		39	3000	16	10
36.561	39.76776	2949	16.07843	9.411765		39	3000	16	10
36.625	39.76776	2949	16.07843	9.411765		39	3000	16	10
36.689	39.76776	2958	16.07843	9.411765		39	3000	16	10
36.749	39.76776	2958	16.07843	9.411765		39	3000	16	10
36.812	39.76776	2958	16.07843	9.411765		39	3000	16	10
36.876	39.76776	2958	16.07843	9.411765		39	3000	16	10
36.936	39.76776	2962	16.07843	9.411765		39	3000	16	10
37	39.76776	2962	16.07843	9.411765		39	3000	16	10
37.061	39.76776	2962	16.07843	9.411765		39	3000	16	10
37.125	39.76776	2964	16.07843	9.411765		39	3000	16	10
37.189	39.76776	2964	16.07843	9.411765		39	3000	16	10
37.249	39.76776	2964	16.07843	9.411765		39	3000	16	10
37.311	39.76776	2966	16.07843	9.411765		39	3000	16	10
37.375	39.76776	2966	16.07843	9.411765		39	3000	16	10
37.439	39.76776	2966	16.07843	9.411765		39	3000	16	10
37.5	39.76776	2966	16.07843	9.411765		39	3000	16	10
37.561	39.76776	2966	17.2549	12.54902		39	3000	17	12
37.625	39.76776	2966	17.2549	12.54902		39	3000	17	12
37.689	39.76776	2966	17.2549	12.54902		39	3000	17	12
37.749	39.76776	2957	18.03922	12.54902		39	3000	18	12
37.811	39.76776	2957	18.03922	14.90196		39	3000	18	14
37.875	40.38913	2957	18.03922	14.90196		39	3000	18	14
37.939	40.38913	2957	18.03922	14.90196		39	3000	18	14
38.001	40.38913	3002	18.82353	18.82353		39	3000	19	18
38.061	40.38913	3002	18.82353	18.82353		39	3000	19	18
38.125	40.38913	3002	18.82353	18.82353		39	3000	19	18
38.189	40.38913	2997	18.43137	18.82353		39	3000	18	18
38.25	40.38913	2997	18.43137	18.82353		39	3000	18	18
38.313	40.38913	2997	18.43137	18.82353		39	3000	18	18
38.376	40.38913	3012	18.43137	18.82353		39	3000	18	18
38.439	40.38913	3012	18.43137	18.03922		39	3000	18	18
38.502	40.38913	3012	18.43137	18.03922		39	3000	18	18
38.561	40.38913	3012	18.43137	18.03922		39	3000	18	18
38.625	40.38913	3027	17.64706	18.03922		39	3000	18	18
38.689	40.38913	3027	17.64706	16.47059		39	3000	18	16
38.749	40.38913	3027	17.64706	16.47059		39	3000	18	16
38.811	40.38913	3012	17.64706	16.47059		39	3000	18	16
38.875	40.38913	3012	16.86275	14.11765		39	3000	17	14
38.939	41.0105	3012	16.86275	14.11765		42	3000	17	14
38.999	41.0105	3041	16.86275	14.11765		42	3000	17	14
39.061	41.0105	3041	16.86275	12.94118		42	3000	17	12
39.125	41.0105	3041	16.86275	12.94118		42	3000	17	12
39.189	41.0105	3041	16.86275	12.94118		42	3000	17	12
39.249	41.0105	3056	16.86275	12.94118		42	3000	17	12
39.311	41.0105	3056	16.86275	12.54902		42	3000	17	12
39.375	41.0105	3056	16.86275	12.54902		42	3000	17	12
39.439	41.0105	3078	16.86275	12.54902		42	3125	17	12
39.499	41.0105	3078	16.86275	12.15686		42	3125	17	12
39.562	41.0105	3078	16.86275	12.15686		42	3125	17	12
39.626	41.0105	3078	16.86275	12.15686		42	3125	17	12
39.686	41.0105	3078	17.2549	12.15686		42	3125	17	12
39.75	41.0105	3078	17.2549	13.33333		42	3125	17	14
39.811	41.0105	3078	17.2549	13.33333		42	3125	17	14
39.875	41.0105	3078	17.2549	13.33333		42	3125	17	14
39.939	41.0105	3078	17.2549	13.33333		42	3125	17	14
40.001	41.0105	3078	17.2549	13.33333		42	3125	17	14
40.062	41.0105	3083	17.2549	13.33333		42	3125	17	14
40.126	41.0105	3083	17.2549	12.94118		42	3125	17	12
40.186	41.63187	3083	17.2549	12.94118		42	3125	17	12
40.25	41.63187	3083	17.2549	12.94118		42	3125	17	12
40.312	41.63187	3097	16.86275	12.94118		42	3125	17	12
40.374	41.63187	3097	16.86275	12.15686		42	3125	17	12
40.438	41.63187	3097	16.86275	12.15686		42	3125	17	12
40.498	41.63187	3094	17.2549	12.15686		42	3125	17	12
40.564	41.63187	3094	17.2549	12.54902		42	3125	17	12
40.623	41.63187	3094	17.2549	12.54902		42	3125	17	12
40.687	41.63187	3103	17.2549	12.54902		42	3125	17	12
40.751	41.63187	3103	17.2549	12.94118		42	3125	17	12
40.811	41.63187	3103	17.2549	12.94118		42	3125	17	12
40.875	41.63187	3103	17.2549	12.94118		42	3125	17	12
40.94	41.63187	3117	17.2549	12.94118		42	3125	17	12
41	41.63187	3117	17.2549	12.94118		42	3125	17	12
41.061	41.63187	3117	17.2549	12.94118		42	3125	17	12
41.125	41.63187	3125	17.2549	12.94118		42	3125	17	12
41.189	41.63187	3125	17.2549	12.94118		42	3125	17	12
41.249	41.63187	3125	17.2549	12.94118		42	3125	17	12
41.311	41.63187	3121	17.2549	12.94118		42	3125	17	12
41.375	41.63187	3121	17.2549	12.54902		42	3125	17	12
41.439	41.63187	3121	17.2549	12.54902		42	3125	17	12
41.499	41.63187	3121	17.2549	12.54902		42	3125	17	12
41.561	41.63187	3132	17.2549	12.54902		42	3125	17	12
41.625	42.25324	3132	17.2549	12.94118		42	3125	17	12
41.689	42.25324	3132	17.2549	12.94118		42	3125	17	12
41.749	42.25324	3140	17.2549	12.94118		42	3125	17	12
41.811	42.25324	3140	17.2549	12.94118		42	3125	17	12
41.875	42.25324	3140	17.2549	12.94118		42	3125	17	12
41.94	42.25324	3148	17.2549	12.94118		42	3125	17	12
42	42.25324	3148	17.2549	12.94118		42	3125	17	12
42.061	42.25324	3148	17.2549	12.94118		42	3125	17	12
42.125	42.25324	3148	17.2549	12.94118		42	3125	17	12
42.189	42.25324	3149	16.86275	12.94118		42	3125	17	12
42.249	42.25324	3149	16.86275	12.94118		42	3125	17	12
42.311	42.25324	3149	16.86275	12.94118		42	3125	17	12
42.375	42.25324	3147	16.86275	12.94118		42	3125	17	12
42.439	42.25324	3147	16.47059	10.98039		42	3125	16	10
42.499	42.25324	3147	16.47059	10.98039		42	3125	16	10
42.561	42.25324	3147	16.47059	10.98039		42	3125	16	10
42.625	42.25324	3164	16.47059	10.98039		42	3125	16	10
42.687	42.25324	3164	16.47059	11.37255		42	3125	16	12
42.751	42.25324	3164	16.47059	11.37255		42	3125	16	12
42.811	42.25324	3167	16.86275	11.37255		42	3125	17	12
42.875	42.25324	3167	16.86275	11.37255		42	3125	17	12
42.94	42.25324	3167	16.86275	11.37255		42	3125	17	12
43	42.25324	3164	16.86275	11.37255		42	3125	17	12
43.061	42.25324	3164	16.86275	10.98039		42	3125	17	10
43.125	42.25324	3164	16.86275	10.98039		42	3125	17	10
43.189	42.25324	3164	16.86275	10.98039		42	3125	17	10
43.251	42.25324	3161	16.86275	10.98039		42	3125	17	10
43.314	42.25324	3161	16.86275	11.37255		42	3125	17	12
43.377	42.25324	3161	16.86275	11.37255		42	3125	17	12
43.436	42.25324	3172	16.86275	11.37255		42	3125	17	12
43.499	42.25324	3172	16.86275	11.76471		42	3125	17	12
43.562	42.25324	3172	16.86275	11.76471		42	3125	17	12
43.626	42.25324	3175	16.86275	11.76471		42	3125	17	12
43.689	42.25324	3175	16.86275	11.37255		42	3125	17	12
43.748	42.25324	3175	16.86275	11.37255		42	3125	17	12
43.811	42.25324	3175	16.86275	11.37255		42	3125	17	12
43.875	42.25324	3177	16.86275	11.37255		42	3125	17	12
43.94	42.25324	3177	16.86275	11.37255		42	3125	17	12
44.002	42.25324	3177	16.86275	11.37255		42	3125	17	12
44.061	42.25324	3180	16.86275	11.37255		42	3125	17	12
44.125	42.25324	3180	16.86275	11.37255		42	3125	17	12
44.189	42.87461	3180	16.86275	11.37255		42	3125	17	12
44.249	42.87461	3180	16.86275	11.37255		42	3125	17	12
44.311	42.87461	3183	17.64706	13.72549		42	3125	18	14
44.375	42.87461	3183	17.64706	13.72549		42	3125	18	14
44.439	42.87461	3183	17.64706	13.72549		42	3125	18	14
44.499	42.87461	3195	17.64706	13.72549		42	3250	18	14
44.561	42.87461	3195	17.64706	14.11765		42	3250	18	14
44.625	42.87461	3195	17.64706	14.11765		42	3250	18	14
44.689	42.87461	3184	17.64706	14.11765		42	3125	18	14
44.749	42.87461	3184	17.64706	14.11765		42	3125	18	14
44.811	42.87461	3184	17.64706	14.11765		42	3125	18	14
44.875	42.87461	3184	17.64706	14.11765		42	3125	18	14
44.94	42.87461	3190	18.03922	14.5098		42	3250	18	14
45	42.87461	3190	18.03922	14.5098		42	3250	18	14
45.061	42.87461	3190	18.03922	14.5098		42	3250	18	14
45.125	42.87461	3196	18.03922	14.5098		42	3250	18	14
45.189	42.87461	3196	18.03922	14.90196		42	3250	18	14
45.249	42.87461	3196	18.03922	14.90196		42	3250	18	14
45.311	42.87461	3196	18.03922	14.90196		42	3250	18	14
45.375	42.87461	3205	18.43137	14.90196		42	3250	18	14
45.439	42.87461	3205	18.43137	16.07843		42	3250	18	16
45.499	42.87461	3205	18.43137	16.07843		42	3250	18	16
45.561	42.87461	3213	18.43137	16.07843		42	3250	18	16
45.625	42.87461	3213	18.43137	16.07843		42	3250	18	16
45.689	42.87461	3213	18.43137	16.07843		42	3250	18	16
45.75	42.87461	3214	18.43137	16.07843		42	3250	18	16
45.812	42.87461	3214	19.21569	17.2549		42	3250	19	18
45.874	42.87461	3214	19.21569	17.2549		42	3250	19	18
45.938	42.87461	3227	19.21569	17.2549		42	3250	19	18
46.001	42.87461	3227	19.21569	17.2549		42	3250	19	18
46.061	42.87461	3227	19.21569	19.60784		42	3250	19	20
46.125	42.87461	3227	19.21569	19.60784		42	3250	19	20
46.189	42.87461	3229	19.21569	19.60784		42	3250	19	20
46.249	42.87461	3229	18.82353	19.21569		42	3250	19	20
46.311	43.49598	3229	18.82353	19.21569		42	3250	19	20
46.375	43.49598	3238	18.82353	19.21569		42	3250	19	20
46.439	43.49598	3238	18.82353	18.82353		42	3250	19	18
46.499	43.49598	3238	18.82353	18.82353		42	3250	19	18
46.561	43.49598	3246	18.82353	18.82353		42	3250	19	18
46.625	43.49598	3246	18.82353	18.82353		42	3250	19	18
46.689	43.49598	3246	18.82353	18.82353		42	3250	19	18
46.749	43.49598	3246	18.82353	18.82353		42	3250	19	18
46.811	43.49598	3255	18.82353	18.82353		42	3250	19	18
46.875	43.49598	3255	18.82353	18.82353		42	3250	19	18
46.939	43.49598	3255	18.82353	18.82353		42	3250	19	18
46.999	43.49598	3263	19.21569	18.82353		42	3250	19	18
47.061	43.49598	3263	19.21569	19.21569		42	3250	19	20
47.125	43.49598	3263	19.21569	19.21569		42	3250	19	20
47.189	43.49598	3263	19.21569	19.21569		42	3250	19	20
47.249	43.49598	3270	18.82353	19.21569		42	3250	19	20
47.312	43.49598	3270	18.82353	18.82353		42	3250	19	18
47.376	43.49598	3270	18.82353	18.82353		42	3250	19	18
47.436	43.49598	3279	19.21569	18.82353		42	3250	19	18
47.5	43.49598	3279	19.21569	19.21569		42	3250	19	20
47.561	44.11736	3279	19.21569	19.21569		45	3250	19	20
47.625	44.11736	3285	19.21569	19.21569		45	3250	19	20
47.688	44.11736	3285	19.21569	19.21569		45	3250	19	20
47.751	44.11736	3285	19.21569	19.21569		45	3250	19	20
47.812	44.11736	3285	19.21569	19.21569		45	3250	19	20
47.876	44.11736	3289	19.21569	19.21569		45	3250	19	20
47.936	44.11736	3289	19.21569	19.21569		45	3250	19	20
48	44.11736	3289	19.21569	19.21569		45	3250	19	20
48.061	44.11736	3298	19.21569	19.21569		45	3250	19	20
48.125	44.11736	3298	19.21569	19.21569		45	3250	19	20
48.189	44.11736	3298	19.21569	19.21569		45	3250	19	20
48.252	44.11736	3305	19.21569	19.21569		45	3250	19	20
48.311	44.11736	3305	19.21569	18.82353		45	3250	19	18
48.374	44.11736	3305	19.21569	18.82353		45	3250	19	18
48.437	44.11736	3305	19.21569	18.82353		45	3250	19	18
48.5	44.11736	3306	19.21569	18.82353		45	3250	19	18
48.563	44.11736	3306	19.21569	19.21569		45	3250	19	20
48.627	44.11736	3306	19.21569	19.21569		45	3250	19	20
48.687	44.11736	3309	19.21569	19.21569		45	3250	19	20
48.751	44.11736	3309	19.21569	19.21569		45	3250	19	20
48.811	44.11736	3309	19.21569	19.21569		45	3250	19	20
48.874	44.11736	3309	19.21569	19.21569		45	3250	19	20
48.937	44.11736	3317	19.21569	19.21569		45	3375	19	20
49.001	44.73873	3317	19.21569	20.39216		45	3375	19	20
49.062	44.73873	3317	19.21569	20.39216		45	3375	19	20
49.126	44.73873	3324	19.21569	20.39216		45	3375	19	20
49.186	44.73873	3324	19.21569	20.39216		45	3375	19	20
49.25	44.73873	3324	19.21569	20.39216		45	3375	19	20
49.311	44.73873	3331	19.21569	20.39216		45	3375	19	20
49.375	44.73873	3331	19.21569	20.39216		45	3375	19	20
49.439	44.73873	3331	19.21569	20.39216		45	3375	19	20
49.499	44.73873	3331	19.21569	20.39216		45	3375	19	20
49.561	44.73873	3333	19.60784	20.39216		45	3375	20	20
49.625	44.73873	3333	19.60784	22.35294		45	3375	20	22
49.689	44.73873	3333	19.60784	22.35294		45	3375	20	22
49.749	44.73873	3333	19.60784	22.35294		45	3375	20	22
49.811	44.73873	3342	19.60784	22.35294		45	3375	20	22
49.876	44.73873	3342	19.60784	22.35294		45	3375	20	22
49.936	44.73873	3342	19.60784	22.35294		45	3375	20	22
50	44.73873	3346	19.60784	22.35294		45	3375	20	22
50.061	44.73873	3346	19.60784	22.35294		45	3375	20	22
50.125	44.73873	3346	19.60784	22.35294		45	3375	20	22
50.189	44.73873	3351	19.60784	22.35294		45	3375	20	22
50.249	44.73873	3351	19.21569	21.17647		45	3375	19	22
50.312	44.73873	3351	19.21569	21.17647		45	3375	19	22
50.375	44.73873	3358	19.21569	21.17647		45	3375	19	22
50.439	44.73873	3358	19.21569	19.60784		45	3375	19	20
50.499	44.73873	3358	19.21569	19.60784		45	3375	19	20
50.561	44.73873	3358	19.21569	19.60784		45	3375	19	20
50.625	44.73873	3352	16.86275	19.60784		45	3375	17	20
50.689	44.73873	3352	16.86275	14.5098		45	3375	17	14
50.749	44.73873	3352	16.86275	14.5098		45	3375	17	14
50.811	44.73873	3298	16.86275	14.5098		45	3250	17	14
50.875	44.73873	3298	16.86275	11.37255		45	3250	17	12
50.937	44.73873	3298	16.86275	11.37255		45	3250	17	12
51.001	44.73873	3330	16.86275	11.37255		45	3375	17	12
51.061	44.73873	3330	16.86275	10.98039		45	3375	17	10
51.125	44.73873	3330	16.86275	10.98039		45	3375	17	10
51.189	44.73873	3330	16.86275	10.98039		45	3375	17	10
51.249	44.73873	3324	16.86275	10.98039		45	3375	17	10
51.311	44.11736	3324	16.86275	10.98039		45	3375	17	10
51.375	44.11736	3324	16.86275	10.98039		45	3375	17	10
51.439	44.11736	3285	16.86275	10.98039		45	3250	17	10
51.499	44.11736	3285	16.86275	10.98039		45	3250	17	10
51.561	44.11736	3285	16.86275	10.98039		45	3250	17	10
51.625	44.11736	3285	16.86275	10.98039		45	3250	17	10
51.689	44.11736	3275	16.86275	10.98039		45	3250	17	10
51.749	44.11736	3275	16.86275	10.98039		45	3250	17	10
51.811	44.11736	3275	16.86275	10.98039		45	3250	17	10
51.875	44.11736	3263	16.86275	10.98039		45	3250	17	10
51.939	44.11736	3263	16.47059	10.58823		45	3250	16	10
51.999	43.49598	3263	16.47059	10.58823		42	3250	16	10
52.061	43.49598	3263	16.47059	10.58823		42	3250	16	10
52.125	43.49598	3243	16.47059	10.58823		42	3250	16	10
52.189	43.49598	3243	16.47059	10.58823		42	3250	16	10
52.249	43.49598	3243	16.47059	10.58823		42	3250	16	10
52.311	43.49598	3224	16.47059	10.58823		42	3250	16	10
52.375	43.49598	3224	16.47059	10.58823		42	3250	16	10
52.439	42.87461	3224	16.47059	10.58823		42	3250	16	10
52.499	42.87461	3224	16.47059	10.58823		42	3250	16	10
52.561	42.87461	3205	16.47059	10.58823		42	3250	16	10
52.625	42.87461	3205	16.47059	10.58823		42	3250	16	10
